number_of_elements, start_time, end_time, duration, result
3963, 1571596937058, 1571596937075, 17, true
3964, 1571596937075, 1571596937093, 18, true
3965, 1571596937093, 1571596937110, 17, true
3966, 1571596937110, 1571596937129, 19, true
3967, 1571596937129, 1571596937146, 17, true
3968, 1571596937146, 1571596937163, 17, true
3969, 1571596937163, 1571596937179, 16, true
3970, 1571596937179, 1571596937196, 17, true
3971, 1571596937196, 1571596937213, 17, true
3972, 1571596937213, 1571596937229, 16, true
3973, 1571596937229, 1571596937247, 18, true
3974, 1571596937247, 1571596937264, 17, true
3975, 1571596937264, 1571596937282, 18, true
3976, 1571596937282, 1571596937299, 17, true
3977, 1571596937299, 1571596937317, 18, true
3978, 1571596937317, 1571596937335, 18, true
3979, 1571596937335, 1571596937353, 18, true
3980, 1571596937353, 1571596937369, 16, true
3981, 1571596937369, 1571596937386, 17, true
3982, 1571596937386, 1571596937404, 18, true
3983, 1571596937404, 1571596937421, 17, true
3984, 1571596937421, 1571596937439, 18, true
3985, 1571596937439, 1571596937456, 17, true
3986, 1571596937456, 1571596937474, 18, true
3987, 1571596937474, 1571596937491, 17, true
3988, 1571596937491, 1571596937509, 18, true
3989, 1571596937509, 1571596937527, 18, true
3990, 1571596937527, 1571596937545, 18, true
3991, 1571596937545, 1571596937562, 17, true
3992, 1571596937562, 1571596937579, 17, true
3993, 1571596937579, 1571596937596, 17, true
3994, 1571596937596, 1571596937614, 18, true
3995, 1571596937614, 1571596937631, 17, true
3996, 1571596937631, 1571596937648, 17, true
3997, 1571596937648, 1571596937665, 17, true
3998, 1571596937666, 1571596937683, 17, true
3999, 1571596937683, 1571596937701, 18, true
4000, 1571596937701, 1571596937719, 18, true
4001, 1571596937719, 1571596937737, 18, true
4002, 1571596937737, 1571596937754, 17, true
4003, 1571596937754, 1571596937772, 18, true
4004, 1571596937772, 1571596937789, 17, true
4005, 1571596937789, 1571596937806, 17, true
4006, 1571596937806, 1571596937824, 18, true
4007, 1571596937824, 1571596937841, 17, true
4008, 1571596937841, 1571596937858, 17, true
4009, 1571596937858, 1571596937876, 18, true
4010, 1571596937876, 1571596937895, 19, true
4011, 1571596937895, 1571596937913, 18, true
4012, 1571596937913, 1571596937931, 18, true
4013, 1571596937931, 1571596937949, 18, true
4014, 1571596937949, 1571596937967, 18, true
4015, 1571596937967, 1571596937984, 17, true
4016, 1571596937984, 1571596938001, 17, true
4017, 1571596938001, 1571596938019, 18, true
4018, 1571596938019, 1571596938036, 17, true
4019, 1571596938036, 1571596938053, 17, true
4020, 1571596938053, 1571596938070, 17, true
4021, 1571596938070, 1571596938088, 18, true
4022, 1571596938088, 1571596938106, 18, true
4023, 1571596938106, 1571596938124, 18, true
